"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"3853714","25012462112001881000000000U2","SUPER MERCADO LOS ALPES",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALZADA","CAMARON SABALO","CALLE","CALLE DEL DELFIN","AVENIDA","AVENIDA DEL ATUN","AVENIDA","AVENIDA DEL PULPO","2000",,,,"0",,"FRACCIONAMIENTO","SABALO COUNTRY CLUB",,,,"82100","25","SINALOA","012","Mazatlán","0001","Mazatlán","075A","021",,,,"Fijo","23.26072806","-106.46435717","2010-07"
"3848704","25006462112002752000000000U6","SUPER MERCADO OCHOA",,"462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","PROFESORA MARTINIANA ROMERO","AVENIDA","MAR EGEO","AVENIDA","PROFESORA GUADALUPE ROJO VIUDA DE ALVARADO","CALLE","PROFESOR ANTONIO SERRANO",,"SN",,,,,"COLONIA","VICENTE LOMBARDO TOLEDANO",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1820","035",,,,"Fijo","24.84622131","-107.38807124","2010-07"
"3783723","25012462111000041000000000U6","SUPER MERCADO PACIFICO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PRADOS DEL SOL","CALLE","ALMEJA","CALLE","LA PERLA","CALLE","CALLE DEL MAR","3143",,,,,,"FRACCIONAMIENTO","REAL PACIFICO",,,,"82124","25","SINALOA","012","Mazatlán","0001","Mazatlán","303A","010","6699300261",,,"Fijo","23.27642712","-106.43547675","2012-06"
"3856080","25012462112000871000000000U4","SUPER MERCADO PANCHO VILLA",,"462112","Comercio al por menor en minisupers","6 a 10 personas","AVENIDA","BICENTENARIO JUAREZ","CALLE","TOMAS URBINA","CALLE","CORONEL ÁNGEL FIERRO","CALLE","BENJAMÍN ARGUMEDO","77",,,,,,"COLONIA","FRANCISCO VILLA",,,,"82127","25","SINALOA","012","Mazatlán","0001","Mazatlán","1777","030","6699839713",,,"Fijo","23.25428144","-106.43280166","2010-07"
"3832238","25012462112001951000000000U3","SUPER MERCADO SAN ANGEL",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","CAMARONERA","CALLE","HERACLIO BERNAL","CALLE","GENARO ESTRADA","CALLE","DELFINES","0","SN",,,"0",,"COLONIA","VICENTE GUERRERO",,,,"82267","25","SINALOA","012","Mazatlán","0001","Mazatlán","2328","007","6691249412",,,"Fijo","23.19655907","-106.40410917","2014-12"
"3774342","25012462112000301000000000U2","SUPER MERCADO UNO OLAS ALTAS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PASEO OLAS ALTAS","CALLE","CONSTITUCION","CALLE","SIXTO OSUNA","CALLE","VENUS","66",,,,,,"COLONIA","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0389","040",,,,"Fijo","23.19635269","-106.42636755","2010-07"
"3839042","25015462112000151000000000U4","SUPER MERCADO VIANEY",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","JESUS GONZALEZ ORTEGA","CALLE","RAMON CERVANTES LEON (OAXACA)","CALLE","MELCHOR OCAMPO","AVENIDA","JOSÉ MARÍA IGLESIAS",,"SN",,,,,"COLONIA","BENITO JUAREZ",,,,"81520","25","SINALOA","015","Salvador Alvarado","0040","Benito Juárez","0516","011",,,,"Fijo","25.47896082","-108.1550478","2010-07"
"3858934","25012461110011021000000000U8","SUPER MESENAS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","LUIS DONALDO COLOSIO MURRIETA","CALLE","ISLA DE GUADALUPE","CALLE","ISLA DE GALAPAGOS","CALLE","CIALACA","2",,,,,,"COLONIA","SALVADOR ALLENDE",,,,"82160","25","SINALOA","012","Mazatlán","0001","Mazatlán","1527","028",,,,"Fijo","23.2530259","-106.40254036","2010-07"
"3776945","25006561431000373010000000U7","SUPER METRO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","MIGUEL TAMAYO ESPINOZA DE LOS MONTERO","CALLE","NINGUNO","BOULEVARD","PEDRO INFANTE CRUZ","CALLE","NINGUNO","8",,,,"0","2-A","SECTOR","PROYECTO TRES RIOS",,,,"80100","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","045","6671840015",,,"Fijo","24.78980051","-107.44413934","2010-07"
"3766206","25001462112000311000000000U4","SUPER MINERVA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","FCO AGRAZ SANTANA","CALLE","MICHOACAN","CALLE","ESTADO DE MEXICO","CALLE","TAMAULIPAS","1684",,,,"0",,"COLONIA","ESTRELLA",,,,"81230","25","SINALOA","001","Ahome","0001","Los Mochis","0116","017","6682894243",,,"Fijo","25.80569891","-109.00698271","2010-07"
"8858639","25006462112006331000000000U5","SUPER MINIMARKET",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","NINGUNO",,"SN",,,,,"PARQUE INDUSTRIAL","LA PRIMAVERA",,,,"80300","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","9525","007",,,,"Fijo","24.70742669","-107.38367788","2019-11"
"3786526","25011462112000681000000000U9","SUPER MOCTEZUMA","SUPER MOCTEZUMA ","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","FRANCISCO VILLA","AVENIDA","QUINTA","AVENIDA","SEXTA","CALLE","23 DE MARZO","0","SN",,,"0",,"EJIDO","GALLO DE LIMONES",,,,"81127","25","SINALOA","011","Guasave","0132","Gabriel Leyva Solano (Benito Juárez)","0786","007",,,,"Fijo","25.65574968","-108.6136428","2010-07"
"3790836","25006462112000781000000000U7","SUPER MODELORAMA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","ANTONIO NACAYAMA","CALLE","HECTOR R. OLEA","CALLE","LICENCIADO JESUS URETA","AVENIDA","FRAY ANDRÉS TELLO","3490",,,,"0",,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3507","024",,,,"Fijo","24.79859386","-107.36084705","2010-07"
"3844103","25018462112000061000000000U9","SUPER MODELORAMA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","JESUS ALMADA","AVENIDA","CUAUHTEMOC","AVENIDA","FRANCISCO QUINTERO","CALLE","MIGUEL HIDALGO Y COSTILLA","412",,,,,,"COLONIA","NAVOLATO CENTRO",,,,"80320","25","SINALOA","018","Navolato","0001","Navolato","1094","007","6672049794",,,"Fijo","24.76785937","-107.70339634","2010-07"
"3829434","25012462112002041000000000U2","SUPER MUNICH",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","FERNANDO MONTES DE OCA","CALLE","SALVADOR ROBLES QUINTERO","CALLE","MERCURIO","CALLE","ALEMANIA",,"SN",,,,,"COLONIA","SALVADOR ROBLES QUINTERO",,,,"82180","25","SINALOA","012","Mazatlán","0001","Mazatlán","0088","002",,,,"Fijo","23.24238977","-106.4053278","2014-12"
"3848729","25006462112002982001000000U9","SUPER NAYELI",,"462112","Comercio al por menor en minisupers","11 a 30 personas","AVENIDA","ALVARO OBREGON","CALLE","PROFESORA JOSEFINA CHANG","CALLE","PROFESORA HORTENSIA CABADA","AVENIDA","DIEGO ARNULFO PEREGRINA","3405","SN",,,"0",,"COLONIA","VICENTE LOMBARDO TOLEDANO",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0019","003",,,,"Fijo","24.84328662","-107.39435231","2010-07"
"3766723","25012461110011141000000000U4","SUPER NOVELO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","JOSE ANGEL ESPINOZA FERRUSQUILLA","AVENIDA","AVENIDA DEL MAR","AVENIDA","CRUZ LIZARRAGA","CALLE","RÍO ELOTA","801",,,,,,"FRACCIONAMIENTO","TELLERIA",,,,"82017","25","SINALOA","012","Mazatlán","0001","Mazatlán","1870","019","6699850702",,,"Fijo","23.22425434","-106.42487551","2010-07"
"3796805","25001462112001791000000000U6","SUPER OBREGON",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","GENERAL ALVARO OBREGON","CALLE","CONSTITUCION","CALLE","NIÑOS HEROES","CALLEJON","AGUSTÍN MELGAR","271","SN",,,"0",,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0328","019",,,,"Fijo","25.78443477","-108.98866743","2014-12"
"3831174","25012462112001871000000000U3","SUPER ORNELAS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","RIO NAZAS","CALLE","FLAMINGOS","CALLEJON","SAN LUIS POTOSI","AVENIDA","AVENIDA DEL MAR","103",,,,"0",,"COLONIA","FERROCARRILERA",,,,"82013","25","SINALOA","012","Mazatlán","0001","Mazatlán","029A","039",,,,"Fijo","23.21364171","-106.42000703","2014-12"
"3766008","25001462112000081000000000U3","SUPER ORNELAS 1",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","YUCATAN","CALLE","ESTADO DE MEXICO","CALLE","MICHOACAN","BOULEVARD","ZACATECAS","415",,,,,,"COLONIA","ESTRELLA",,,,"81237","25","SINALOA","001","Ahome","0001","Los Mochis","0099","021",,,,"Fijo","25.80794027","-109.01036742","2010-07"
"3785068","25006462112004281000000000S4","SUPER PALOMAS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","SIERRA DE LOS FRAILES","AVENIDA","CERRO DE LA CHIVA","CALLE","SURUTATO","CALLE","GUASIMAL","850",,,,,,"COLONIA","INFONAVIT CAÑADAS",,,,"80430","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1892","058",,,,"Fijo","24.77959095","-107.40187202","2010-07"
"3859696","25014462112000061000000000U8","SUPER PATO LOCO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","ANGEL FLORES","PRIVADA","ANTONIO ROSALES","CALLE","MELCHOR OCAMPO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","CENTRO",,,,"82800","25","SINALOA","014","Rosario","0001","El Rosario","003A","001","6941132060","MOISES.DELGADO.ARREARAN@GMAIL.COM",,"Fijo","22.99081753","-105.85515846","2010-07"
"3785823","25011461110001921000000000U3","SUPER PEÑO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","FRANCISCO ALARCON","CALLE","GENERAL ÁNGEL FLORES","CALLE","MELCHOR OCAMPO","AVENIDA","ALFREDO DEL MAZO",,"SN",,,,,"LOCALIDAD","LIC. BENITO JUAREZ",,,,"81122","25","SINALOA","011","Guasave","0132","Gabriel Leyva Solano (Benito Juárez)","088A","002",,,,"Fijo","25.66440144","-108.62116062","2010-07"
"7359385","25012462112003741000000000U6","SUPER PINO SUAREZ",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","JOSE MARIA PINO SUAREZ","CALLE","PLAN DE GUADALUPE","CALLE","ARNULFO GOMEZ","CALLE","MIGUEL LAVEAGA","4",,,,,"4","COLONIA","FRANCISCO I MADERO",,,,"82060","25","SINALOA","012","Mazatlán","0001","Mazatlán","171A","007",,,,"Fijo","23.22457497","-106.39074513","2019-11"
"3837874","25015462112000031000000000U8","SUPER PIWI","SUPER PIWI ","462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","GABRIEL LEYVA SOLANO","CALLE","CAMINO A LA PRESA","CALLE","EDUARDO RODRIGUEZ VILLAVERDE","CALLE","CAMINO A LA PRESA","1628",,,,"0",,"COLONIA","LOMAS DEL VALLE",,,,"81410","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0022","051","6731002322",,,"Fijo","25.47663246","-108.07623486","2010-07"
"3773146","25012462112000521000000000U5","SUPER PLAYA NORTE",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","PRIMERA (DOCTOR CARVAJAL)","CALLE","JUVENTINO ROSAS","CALLE","AGUASCALIENTES","CALLE","SEGUNDA Y/O DOCTOR CARVAJAL","3130",,,,"0",,"COLONIA","REFORMA",,,,"82030","25","SINALOA","012","Mazatlán","0001","Mazatlán","0321","028",,,,"Fijo","23.21304514","-106.41875718","2010-07"
"3853704","25012461110012691000000000U7","SUPER PLAZA BONITA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALZADA","CAMARON SABALO","PROLONGACION","ATUN","PRIVADA","LA FLORIDA","OTRO (ESPECIFIQUE)","NINGUNO","3001",,,,"5",,"FRACCIONAMIENTO","SABALO COUNTRY CLUB",,,,"82100","25","SINALOA","012","Mazatlán","0001","Mazatlán","075A","029","6699165831",,,"Fijo","23.260181","-106.46416579","2010-07"
"7327379","25001462112002991000000000U1","SUPER PRIMAVERA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","JUAN ALDAMA","CALLE","BELISARIO DOMINGUEZ","CALLEJON","JUAN DE LA BARRERA","405",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0332","009","6688612394","LUIS.CECENA1708@HOTMAIL.COM",,"Fijo","25.78448482","-108.98656541","2019-11"
"3847025","25006462112000391000000000U5","SUPER QUICK",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","OBRERO MUNDIAL","PRIVADA","SAN JUAN","CALLE","REPUBLICA DE COSTA RICA","CALLE","ARGENTINA","2334","2",,,,,"COLONIA","ESTACE 2",,,,"80025","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5715","024",,,,"Fijo","24.82840304","-107.41509504","2010-07"
"3781471","25006462112001291000000000U6","SUPER RAMOS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","FLORIDA","CALLE","CAMELIAS","AVENIDA","DALIAS","AVENIDA","LERDO DE TEJADA","0","SN",,,"0",,"COLONIA","AGUARUTO CENTRO",,,,"80308","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","2316","010","6677101016",,,"Fijo","24.77929932","-107.50541392","2010-07"
"7211500","25005462112000021000000000U0","SUPER REAL DE MINAS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","CAMINO A CAPELLANES","CALLE","CAMINO A CAPELLANES","CALLE","NIGUNO","CERRADA","NINGUNO",,"SN",,,,,"COLONIA","CAPELLANES",,,,"80700","25","SINALOA","005","Cosalá","0001","Cosalá","0308","017","6961124626",,,"Fijo","24.41979725","-106.68994399","2019-11"
"3790081","25006462112000501000000000U9","SUPER REYNA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","ANTONIO NACAYAMA","CALLE","LICENCIADO BENITO JUAREZ","CALLE","GUSTAVO GARMENDIA","AVENIDA","MANUEL ESTRADA",,"SN",,,,,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0184","003",,,,"Fijo","24.80510332","-107.3616086","2010-07"
"3802323","25011466212000701000010532S9","SUPER RÍO FLASH SINALOA","GASOLINERA RIO SINALOA SA DE CV","462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","CENTRAL","AVENIDA","RAMÓN F. ITURBE","CALLE","GABRIEL MEDINA MARTÍNEZ","BOULEVARD","PERIFÉRICO",,"SN",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1924","006",,"GRS_MATRIZ@HOTMAIL.COM",,"Fijo","25.57607173","-108.46592266","2014-12"
"3794496","25001462112001821000000000U1","SUPER ROMERO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","FILEMON GODOY DOMINGUEZ","CALLE","JOSE GODOY RUIZ","CALLE","JOSE SERRANO","AVENIDA","GERTRUDIS VALDEZ SAUCEDA","0","SN",,,"0",,"EJIDO","GRAL GUILLERMO CHAVEZ TALAMANTES",,,,"81341","25","SINALOA","001","Ahome","0143","Guillermo Chávez Talamantes","1881","006",,,,"Fijo","26.33097537","-109.02767241","2010-07"
"3832293","25012461212001211000000000U1","SUPER ROSALIO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PASADENA","AVENIDA","AVENIDA DEL TORO","CALLE","SAN FRANCISCO","CALLE","PALOS VERDES","24025",,,,,,"FRACCIONAMIENTO","SANTA FE LOS ANGELES",,,,"82150","25","SINALOA","012","Mazatlán","1257","Fraccionamiento los Ángeles","3006","013",,,,"Fijo","23.18880558","-106.33170469","2010-07"
"3805875","25002722511000041010000000U4","SUPER RUBI",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","NIÑOS HEROES","CALLE","FRANCISCO VILLA","CALLE","JUAN EMIGDIO CHAPARRO GONZALEZ","AVENIDA","5 DE MAYO","94",,,,,,"FRACCIONAMIENTO","ALHUEY",,,,"81610","25","SINALOA","002","Angostura","0007","Alhuey","0448","003",,,,"Fijo","25.37969627","-108.13123824","2014-12"
"9303002","25012462112004051000000000U9","SUPER SAN FRANCISCO","SUPER SAN FRANCISCO ","462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","LOMA BONITA","CALLE","VALLE GRANDE","CALLE","PLAYA DORADA","CALLE","VALPARAÍSO","0","SN",,,"0",,"FRACCIONAMIENTO","VALLE BONITO",,,,"82136","25","SINALOA","012","Mazatlán","0001","Mazatlán","2972","001",,,,"Fijo","23.27223654","-106.38954592","2020-11"
"3801444","25011462112000821000000000U1","SUPER SAN JUDAS TADEO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","RUPERTO ORRANTIA","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","CARMEN SERDAN","CALLE","CARMEN SERDÁN",,"SN",,,,,"EJIDO","LA TRINIDAD",,,,"81131","25","SINALOA","011","Guasave","0282","La Trinidad","0856","042","6871527204",,,"Fijo","25.73769517","-108.48238574","2014-12"
"3857404","25012462112000661000000000U9","SUPER SAN MARCOS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","EJIDO MIRAVALLES","CALLE","LAZARO FELIX RUBIO","CALLE","PRIMERO DE OCTUBRE","PRIVADA","EJIDO PALMILLAS",,"SN",,,,,"COLONIA","SALINAS DE GORTARI",,,,"82134","25","SINALOA","012","Mazatlán","0001","Mazatlán","2050","012","6699172559",,,"Fijo","23.27801045","-106.40686042","2010-07"
"8825539","25012462112003871000000000U1","SUPER SANCHEZ",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","FRANCISCO I. MADERO","CALLE","MARIANO MATAMOROS","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","BENITO JUÁREZ","0","SN",,,"0",,"COLONIA","EL TRONCONAL",,,,"82213","25","SINALOA","012","Mazatlán","0348","Villa Unión","1279","015","6692484128",,,"Fijo","23.19423056","-106.21443608","2019-11"
"3824246","25008462112000151000000000U9","SUPER SANDOVAL",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","MAR DE LA PLATA","CALLE","SIMON GUILLEN","CALLE","QUINTIN FRANCO","CALLE","NINGUNO",,"SN",,,,,"COLONIA","MIRAMAR",,,,"82707","25","SINALOA","008","Elota","0001","La Cruz","0761","010",,,,"Fijo","23.92813934","-106.89489821","2014-12"
"7167588","25008462112000201000000000U2","SUPER SCOR",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","TORMENTA","AVENIDA","27 DE SEPTIEMBRE","BOULEVARD","RENATO VEGA AMADOR","CALLE","NINGUNO",,"SN",,,,,"COLONIA","LAS BRISAS",,,,"82703","25","SINALOA","008","Elota","0001","La Cruz","0850","012",,,,"Fijo","23.92170195","-106.88212221","2019-11"
"3797509","25001462112001991000000000U2","SUPER SERGIOS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","ROSENDO G. CASTRO","BOULEVARD","GENERAL MACARIO GAXIOLA","CALLE","FEBRERO","CALLEJON","OCTUBRE",,"SN","EDIFICIO SIN NOMBRE","PISO 1",,"1A","COLONIA","ANTONIO TOLEDO CORRO",,,,"81285","25","SINALOA","001","Ahome","0001","Los Mochis","1275","035","6682463437",,,"Fijo","25.77941726","-108.98279682","2014-12"
"3858541","25012462112000421000000000U8","SUPER SIN NOMBRE",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","SAN LUIS POTOSI","BOULEVARD","OSCAR PEREZ ESCOBOSA","PRIVADA","NIEBLA","CALLE","MISIÓN SAN JAVIER","124",,,,,,"FRACCIONAMIENTO","MISIONES",,,,"82133","25","SINALOA","012","Mazatlán","0001","Mazatlán","2559","017",,,,"Fijo","23.26509344","-106.4031563","2010-07"
"3788185","25017523122000031011000000U0","SUPER SINALOA",,"462112","Comercio al por menor en minisupers","11 a 30 personas","CALLE","FRANCISCO I. MADERO","AVENIDA","DOCTOR LUIS GONZAGA DE LA TORRE","AVENIDA","MORELOS","CALLE","BENITO JUÁREZ",,"SN",,,,,"COLONIA","SINALOA DE LEYVA CENTRO",,,,"81910","25","SINALOA","017","Sinaloa","0001","Sinaloa de Leyva","0012","001",,,,"Fijo","25.82271958","-108.22136752","2010-07"
"7295211","25017462112000152000000000U8","SUPER SINALOA 2",,"462112","Comercio al por menor en minisupers","6 a 10 personas","CALLE","BENITO JUAREZ","CALLE","NINGUNO","CALLE","NINGUNO","CALLE","12","0","SN",,,"0",,"COLONIA","BELLAVISTA",,,,"81910","25","SINALOA","017","Sinaloa","0001","Sinaloa de Leyva","1326","002",,,,"Fijo","25.81705598","-108.22892589","2019-11"
"3820469","25006462112004511000000000U4","SUPER SMARK",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","BOULEVARD DE LAS TORRES","AVENIDA","VILLA DE MONTES CLAROS","AVENIDA","VILLA DE PANUCO","CALLE","MISIÓN DE SAN JORGE","2527",,,,"1",,"COLONIA","FRACC NUEVA GALICIA",,,,"80295","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5471","030",,,,"Fijo","24.76474798","-107.36890098","2014-12"
"3810779","25006462112005241000000000U7","SUPER SOLIDARIDAD",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","NINGUNO","ANDADOR","KILIMANJARO","ANDADOR","KRAKATOA","CALLE","COTOPAXI","2033","A",,,"0",,"FRACCIONAMIENTO","INFONAVIT SOLIDARIDAD",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4308","042","6672237416",,,"Fijo","24.81982146","-107.42764352","2014-12"
"3791432","25006462112002102000000000U4","SUPER TAMAZULA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","FRANCISCO I. MADERO","AVENIDA","SEGUNDA","AVENIDA","TERCERA","CALLE","PRIMERA","6100","SN",,,,,"COLONIA","EL BARRIO",,,,"80080","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6319","028","6677621638",,,"Fijo","24.80582363","-107.33116606","2010-07"
"8175254","25012462112003801000000000U8","SUPER THE BEER",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","RODOLFO T. LOAIZA","CALLE","CALLE DE LAS GARZAS","CALLE","BOCA DEL MAR","PRIVADA","LAGUNA",,"SN",,,,,"FRACCIONAMIENTO","ZONA DORADA",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1457","027",,,,"Fijo","23.24293626","-106.45310406","2019-11"
"3778041","25001461110015771000000000U7","SUPER TITO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","PASADENA","CALLE","EL AMOLE","CALLE","LA ANGOSTURA","AVENIDA","VENTURA","2072",,,,"0",,"FRACCIONAMIENTO","LOS ANGELES",,,,"81364","25","SINALOA","001","Ahome","0001","Los Mochis","3214","001","6681614225",,,"Fijo","25.75778717","-108.98201777","2010-07"
"3835605","25017462112000041000000000U3","SUPER TOROCAHUI",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","FRANCISCO LABASTIDA","CALLE","VICTOR CRUZ MIRANDA","CALLE","TRINIDAD FUENTES GARCIA","AVENIDA","NÚMERO 1","0","SN",,,"0",,"LOCALIDAD","GENARO ESTRADA",,,,"81960","25","SINALOA","017","Sinaloa","0588","Genaro Estrada","1063","033","6871267622",,,"Fijo","25.93596321","-108.39702292","2010-07"
"3842687","25002462112000041000000000U5","SUPER TRES PALMAS",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","RIO LERMA","CALLE","MACARIO GAXIOLA","PRIVADA","RIO LERMA","AVENIDA","RÍO SAN LORENZO",,"SN",,,,,"LOCALIDAD","LA REFORMA",,,,"81680","25","SINALOA","002","Angostura","0093","La Reforma","0541","018",,,,"Fijo","25.07486288","-108.05314359","2010-07"
"3787114","25006461110040791000000000U3","SUPER TRIANA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","CONSTITUYENTE ALBERTO TERRONES BENITEZ","AVENIDA","GENERAL PABLO MACIAS VALENZUELA","CALLE","CALLE DE LA CORREGIDORA","3751",,,,"0",,"COLONIA","JOSEFA ORTIZ DE DOMINGUEZ",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4100","019",,,,"Fijo","24.77090247","-107.40112375","2010-07"
"3772584","25012462112002161000000000U8","SUPER TROPICO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","JOSEFA ORTIZ DE DOMINGUEZ","CALLE","BERNARDO VAZQUEZ","CALLE","IGNACIO ALLENDE","CALLE","TAMAULIPAS","600",,,,"0",,"COLONIA","MONTUOSA",,,,"82030","25","SINALOA","012","Mazatlán","0001","Mazatlán","0336","001",,,,"Fijo","23.21254246","-106.41434665","2010-07"
"3773918","25012462112000881000000000U3","SUPER UNO",,"462112","Comercio al por menor en minisupers","0 a 5 personas","AVENIDA","EMILIO BARRAGAN","CALLE","HIDALGO","CALLEJON","BAJADA AL EMBARCADERO","CALLE","ESTERO DEL INFIERNILLO","100",,,,,,"COLONIA","GABRIEL LEYVA",,,,"82040","25","SINALOA","012","Mazatlán","0001","Mazatlán","0374","050",,,,"Fijo","23.2059027","-106.4108915","2010-07"
"7204009","25001462112003091000000000U9","SUPER VA",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","BENITO JUAREZ","AVENIDA","AQUILES SERDAN","AVENIDA","IGNACIO ZARAGOZA","AVENIDA","CONSTITUCIÓN",,"SN",,,,,"COLONIA","CENTRO",,,,"81310","25","SINALOA","001","Ahome","0070","Ahome","0506","022","6684640512",,,"Fijo","25.92028765","-109.17540329","2019-11"
"3798052","25001462112001941000000000U7","SUPER VALE",,"462112","Comercio al por menor en minisupers","0 a 5 personas","CALLE","LOMBARDO TOLEDANO","CALLE","FRANCISCO I. MADERO","CALLEJON","CONSTITUCION","CALLE","20 DE NOVIEMBRE",,"SN",,,,,"EJIDO","20 DE NOVIEMBRE NUEVO",,,,"81363","25","SINALOA","001","Ahome","0001","Los Mochis","0455","002",,,,"Fijo","25.74907992","-108.97073617","2014-12"
