"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"6387788","25001464112000141002010716S3","FARMACIAS FARMACON SUC1288 MODERNA DEGOLLADO","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","CALLE","SANTOS DEGOLLADO",,,,,"CALLE","0","629",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","128A","026",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","25.79678508","-108.98417036","2010-07"
"3825269","25012464111001121001010716S3","FARMACIAS FARMACON SUC1330 MODERNA HACIENDA LOS MANGOS","FARMACON SA DE CV","464111","Farmacias sin minisúper","6 a 10 personas","CALLE","TOMA DE AGUA PRIETA","CALLE","AGUSTÍN ARANGO","CALLE","TOMA DE SANTA ROSA","CALLE","TOMA DE CHIHUAHUA","3717",,,,,,"COLONIA","FRANCISCO VILLA",,,,"82127","25","SINALOA","012","Mazatlán","0001","Mazatlán","1813","021",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","23.26034226","-106.42766787","2014-12"
"6390281","25012464112000271000010716S5","FARMACIAS FARMACON SUC1331 MODERNAS PLAYAS","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","AVENIDA","PLAYA HUATABAMPITO","AVENIDA","DEL DELFIN","CALLE","RAMON F ITURBE","CALLE","PUERTO LIBERTAD","396",,,,,,"HACIENDA","INFONAVIT PLAYAS",,,,"82128","25","SINALOA","012","Mazatlán","0001","Mazatlán","342A","036",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","23.25411376","-106.4218053","2010-07"
"6874117","25006464111003931001010716S5","FARMACIAS FARMACON SUC1F30 TORQUEMADA","FARMACON SA DE CV","464111","Farmacias sin minisúper","6 a 10 personas","CALLE","PIMPINELA",,,,,,,"2503",,,,,,"COLONIA","RINCON FELIX",,,,"80248","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1939","068",,,,"Fijo","24.78428338","-107.35416127","2019-04"
"6783049","25012464112001581001010716S6","FARMACIAS FARMACON YZASUC MZT052 REAL DEL VALLE","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","CALLE","SANTA CECILIA","CALLE","REAL DEL VALLE","BOULEVARD","OSCAR PEREZ","CALLE","NINGUNO","3701",,,,,,"FRACCIONAMIENTO","REAL DEL VALLE",,,,"82124","25","SINALOA","012","Mazatlán","0001","Mazatlán","3025","013",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","23.27683203","-106.42745211","2017-03"
"6391362","25006464112001312002010716S8","FARMACIAS FARMACONSUC 1132 CRUZ ROJA","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","BOULEVARD","GABRIEL LEYVA SOLANO","BOULEVARD","DOCTOR RUPERTO L PALIZA","AVENIDA","JESÚS ANDRADE","CALLE","FRANCISCO VILLA","143",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3418","019",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","24.8026002","-107.392351","2010-07"
"6387819","25014464112000051001010716S7","FARMACIAS FARMACONSUC 1308 MODERNA ROSARIO CENTRO","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","CALLE","CRISTERNA",,,,,"CALLE","0","29",,,,,,"COLONIA","CENTRO",,,,"82800","25","SINALOA","014","Rosario","0001","El Rosario","0025","029",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","22.9875657","-105.85531834","2012-06"
"6390459","25012464112001032001010716S0","FARMACIAS FARMACONSUC 1315 MODERNA INSURGENTES","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","AVENIDA","INSURGENTES","AVENIDA","26 DE JULIO","CALLE","7 DE ABRIL","CALLE","INTERNACIONAL","2820",,,,,,"COLONIA","VILLAS DEL ESTERO",,,,"82156","25","SINALOA","012","Mazatlán","0001","Mazatlán","0092","082",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","23.23505197","-106.41732147","2010-07"
"6390836","25012464112000982002010716S7","FARMACIAS FARMAON SUC VUN001 VILLA UNIÓN","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","CALLE","BENITO JUÁREZ","CALLE","CONSTITUCIÓN",,,"CALLE","0","0","SN",,,,,"COLONIA","CENTRO",,,,"82200","25","SINALOA","012","Mazatlán","0348","Villa Unión","1423","007",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","23.18820436","-106.21992743","2010-07"
"3845736","25018464112000061000000000U7","FARMACIAS FARMASERVICIOS",,"464112","Farmacias con minisúper","0 a 5 personas","CALZADA","LICENCIADO BENITO JUAREZ","CALLE","MARIANO ESCOBEDO","CALLE","FRANCISCO ZARCO","CALLE","GUILLERMO PRIETO",,"SN",,,,,"COLONIA","CUPIAS",,,,"80378","25","SINALOA","018","Navolato","0374","Licenciado Benito Juárez (Campo Gobierno)","0310","002","6727285010",,,"Fijo","24.6576863","-107.54005645","2010-07"
"6390448","25006464112000621000010716S3","FARMACIAS FRAMACON SUC 1245 MODERNA  SUPERXPRESS","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","CALZADA","HERÓICO COLEGIO MILITAR","CALLE","CONSTITUCIÓN","CALLE","JESÚS URETA","AVENIDA","INDIO DE GUELATAO","842",,,,,,"COLONIA","BENITO JUÁREZ",,,,"80210","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3456","032",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","24.80009702","-107.37797628","2010-07"
"6391871","25001464112000682000010716S6","FARMACIAS FRAMACON SUC 1295 MODERNA YARDITA","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","BOULEVARD","MACARIO Y CASTRO","BOULEVARD","MACARIO GAXIOLA","CALLE","CORREGIDORA","CALLEJON","JUAN ESCUTIA","0","SN",,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0366","007",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","25.78042807","-108.98372216","2012-06"
"6389242","25015464112000231001010716S2","FARMACIAS FRAMACON SUC GMC007 CENTRO","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","AVENIDA","IGNACIO ZARAGOZA","AVENIDA","22 DE DICIEMBRE","CALLE","MORELOS","CALLEJON","COSALA","309",,,,,,"COLONIA","CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0200","045",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","25.4593111","-108.08290003","2014-12"
"6389272","25006464112002151001010716S9","FARMACIAS FRAMACON SUC1216 MODERNA TERRANOVA","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","BOULEVARD","NAVIDAD","BOULEVARD","JOSE GARCIA ICAZBALLETA","AVENIDA","LIRIO","CALLE","GUIRNALDA","7127",,,,,,"FRACCIONAMIENTO","TERRANOVA",,,,"80143","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6427","013",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","24.76692468","-107.45782262","2014-12"
"6388357","25006464112000131001010716S3","FARMACIAS FRAMACON SUC1266 MODERNA  QUILÁ","FARMACON SA DE CV","464112","Farmacias con minisúper","6 a 10 personas","CALLE","DESIDERIO OCHOA","AVENIDA","GUADALUPE VICTORIA","AVENIDA","JALISCO","CALLE","MIGUEL HIDALGO","0","SN",,,,,"COLONIA","CENTRO",,,,"80400","25","SINALOA","006","Culiacán","0591","Quilá","4219","011",,"ATENCIONACLIENTES@YZA.MX","WWW.YZA.MX","Fijo","24.4202533","-107.22037167","2010-07"
"3824683","25008464111000111000000000U3","FARMACIAS G I",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","FRANCISCO I. MADERO","CALLE","SAUL AGUILAR PICOS","CALLE","LEYES DE REFORMA","AVENIDA","MIGUEL HIDALGO Y COSTILLA",,"SN",,,,,"COLONIA","CENTRO",,,,"82700","25","SINALOA","008","Elota","0001","La Cruz","0723","007","6969611220",,,"Fijo","23.91593061","-106.8921532","2010-07"
"3822588","25006464111003011000000000U6","FARMACIAS G I",,"464111","Farmacias sin minisúper","0 a 5 personas","CARRETERA","COSTERA","PRIVADA","TERCERA","PRIVADA","CUARTA","CALLE","CANAL LATERAL DE RIEGO",,"SN",,,,,"LOCALIDAD","EL DIEZ",,,,"80396","25","SINALOA","006","Culiacán","1346","El Diez","3102","034","6677605317",,,"Fijo","24.7261973","-107.45241397","2014-12"
"3819630","25006464111002641000000000U1","FARMACIAS GALERICOS",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","PATRIA","CALLE","PRESIDENTE VALENTIN CANALIZO","CALLE","PRESIDENTE EULALIO GUTIERREZ","AVENIDA","GENERAL MANUEL ÁVILA CAMACHO","2160",,,,"0",,"COLONIA","LAZARO CARDENAS",,,,"80290","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3780","010",,,,"Fijo","24.77556236","-107.37301433","2014-12"
"3857153","25012464111000531000000000S4","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","CONSTITUCION","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","20 DE NOVIEMBRE","172",,,,,,"COLONIA","VILLA UNION",,,,"82210","25","SINALOA","012","Mazatlán","0348","Villa Unión","1423","006",,,,"Fijo","23.18869966","-106.22064818","2010-07"
"3859508","25014464111000061000000000S8","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","CALLE","CRISTERNA","CALLE","NINGUNO","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","ÁNGELA PERALTA",,"SN",,,,,"COLONIA","CENTRO",,,,"82800","25","SINALOA","014","Rosario","0001","El Rosario","0025","029",,,,"Fijo","22.9880971","-105.85453906","2010-07"
"3804290","25015464111000431000000000U0","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","GENERAL ANTONIO ROSALES","CALLEJON","CONCORDIA","AVENIDA","MARIANO ESCOBEDO","CALLE","16 DE SEPTIEMBRE",,"DOMICILIO CONOCIDO",,,,,"COLONIA","CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0198","011","6737323878",,,"Fijo","25.45859146","-108.08502958","2014-12"
"3847022","25006464111000431000000000S9","FARMACIAS GI","OPEFAR SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","DOCTOR ENRIQUE CABRERA","CALLE","REPUBLICA DE COSTA RICA","CALLE","REPUBLICA DE HONDURAS","CALLE","ARGENTINA","2846","SN",,,,,"COLONIA","ESTACE 2",,,,"80025","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5594","038",,,,"Fijo","24.82716413","-107.41316198","2010-07"
"3820989","25006464111002751000000000U8","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","CONSTITUYENTE HILARIO MEDINA","CALLE","LICENCIADO ROSENDO RODRIGUEZ","CALLE","GENERAL MAXIMILIANO GAMEZ","AVENIDA","CONSTITUYENTE ALFONSO CABRERA",,"SN",,,,,"COLONIA","ESTHELA ORTIZ DE TOLEDO",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1746","055",,,,"Fijo","24.76080987","-107.42262772","2010-07"
"3821054","25006464111002651000000000U0","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","AV. CONSTITUYENTE JOSE NATIVIDAD MACIAS","CALLE","C. CONSTITUYENTE JULIAN ADAME","CALLE","C. CONSTITUYENTE ALBERTO TERRONES BENITEZ","OTRO (ESPECIFIQUE)",,,"SN",,,,,"COLONIA","AQUILES SERDAN",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3812","020",,,,"Fijo","24.7663672","-107.41497154","2014-12"
"3818476","25006464111002451000000000U5","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","REVOLUCION","CALLE","PLAN DE GUADALUPE","BOULEVARD","LICENCIADO JOSE VASCONCELOS","AVENIDA","FRAY ANDRÉS TELLO",,"SN",,,,,"COLONIA","GUADALUPE VICTORIA",,,,"80240","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5467","030",,,,"Fijo","24.79234857","-107.36574692","2014-12"
"3848209","25006464111002661000000000U9","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","UNIVERSO","CALLE","SELENE","CALLE","SOL","AVENIDA","SOCRATES","3057",,,,,,"COLONIA","OBRERA CAMPESINA",,,,"80014","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3865","013",,,,"Fijo","24.83085237","-107.37887634","2014-12"
"7649772","25006464111004291000000000U3","FARMACIAS GI",,"464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","JESUS G. ANDRADE","CALLE","GENERAL IGNACIO RAMIREZ","CALLE","FRANCISCO ZARCO","CALLEJON","PERÚ","742",,,,,,"COLONIA","JESUS G ANDRADE",,,,"80200","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0220","008",,,,"Fijo","24.79839384","-107.39117288999999","2019-11"
"6453259","25006464111003141000000000U1","FARMACIAS GI","OPERFAR SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","AVENIDA","CONSTITUYENTE JOSE NATIVIDAD MACIAS","CALLE","LICENCIADO ROSENDO RODRIGUEZ","CALLE","GENERAL MAXIMILIANO GAMEZ","CALLE","CONSTITUYENTE CARLOS L. GRACIDAS","3039",,,,,,"COLONIA","ESTELA ORTIZ",,,,"80197","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3812","011",,,,"Fijo","24.76386205","-107.41378066","2012-06"
"3820714","25006464111002551000000000U2","FARMACIAS GI VILLA BONITA","OPEFAR SA DE CV","464111","Farmacias sin minisúper","0 a 5 personas","BOULEVARD","PASEO DE LOS ANDES","CERRADA","MONTE EVEREST","PROLONGACION","ÁLVARO OBREGON","CERRADA","TANCITARO ESTE","5745","1",,,,,"FRACCIONAMIENTO","VILLA BONITA",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5274","010","6677151901",,,"Fijo","24.75251532","-107.38536156","2014-12"
"6699941","25001464112000801001005590S2","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","BOULEVARD","ANTONIO ROSALES NORTE","BOULEVARD","RAFAEL BUELNA TENORIO","AVENIDA","ALFONSO CANO","CALLE","FRANCISCO JAVIER MINA","700",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","014A","002",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","25.80145005","-108.99240153","2016-01"
"6387199","25014464112000073000005590S1","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","CALLE","Cristerna","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN","CALLE","NINGUNO","CALLE","ÁNGELA PERALTA","23",,,,"0",,"COLONIA","CENTRO",,,,"82800","25","SINALOA","014","Rosario","0001","El Rosario","0025","029",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","22.98767783","-105.85511229","2010-07"
"3827143","25012464111001113010005590S0","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","MANUEL DE JESÚS CLOUTHIER DEL RINCÓN","CALLE","NINGUNO","CALLE","DEL ARROYO","CALLE","NINGUNO","9122",,,,,,"HACIENDA","EXHACIENDA EL CONCHI",,,,"82198","25","SINALOA","012","Mazatlán","0001","Mazatlán","3133","040",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","23.26241887","-106.37874159","2014-12"
"6390386","25006464112001683000005590S2","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","CALLE","BENITO JUÁREZ","CALLE","FRANCISCO MEDINA Y O UNION","CALZADA","INDIO DE GUELATAO","CALLE","GUSTAVO GARMENDIA","1939",,,,,,"COLONIA","MIGUEL HIDALGO",,,,"80090","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","017A","007",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.80738488","-107.37581675","2010-07"
"6345276","25001464112000553000005590S9","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","GENERAL ÁLVARO OBREGÓN","CALLE","GUILLERMO PRIETO","CALLE","IGNACIO ALLENDE","CALLE","JUAN ESCUTIA","117",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0328","010",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","25.78678134","-108.99308755","2011-03"
"6345283","25006464112001993000005590S5","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","BOULEVARD","Valle Alto","CALLE","SIN REFERENCIA","OTRO (ESPECIFIQUE)","NINGUNO","CALLE","Ninguno","4701",,,,"0",,"COLONIA","VILLAS DEL RIO",,,,"80050","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","7196","049",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.80725414","-107.45597786","2014-12"
"6389882","25012464112001143000005590S5","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","LOS DELFINES","CALLE","JABALI","AVENIDA","VENADOS","AVENIDA","DE LAS GARZAS","1200",,,,,,"COLONIA","FRANCISCO ALARCON INFONAVIT",,,,"82132","25","SINALOA","012","Mazatlán","0001","Mazatlán","2934","023",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","23.2669428","-106.41153125","2010-07"
"6345291","25006464112001973000005590S7","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","CALLE","Ciudades Hermanas","AVENIDA","Doctor Ruperto L. Paliza","AVENIDA","Álvaro Obregón","CALLE","Río Sinaloa","90",,,,"0",,"COLONIA","GUADALUPE",,,,"80220","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1869","001",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.79189303","-107.39249931","2014-12"
"6387795","25001464112000563000005590S8","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","SANTOS DEGOLLADO","BOULEVARD","10 DE MAYO","CALLE","FUENTE DE SATURNO","CALLE","IGNACIO ALLENDE","1535",,,,,,"COLONIA","LAS FUENTES",,,,"81220","25","SINALOA","001","Ahome","0001","Los Mochis","0046","004",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","25.80379442","-108.97937181","2011-03"
"6389870","25006464112001673000005590S3","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","BOULEVARD","PEDRO MARÍA ANAYA",,"GENERAL TEÓFILO ÁLVAREZ BORBOA",,"PINTORES","AVENIDA","JUAN ESCUTIA","1805",,,,,,"COLONIA","COLONIA CHAPULTEPEC",,,,"80040","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0061","035",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.82402169","-107.39039934","2010-07"
"6387204","25015464112000173000005590S6","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","VICENTE GUERRERO","CALLE","JESUS RODRIGUEZ","CALLE","NICOLAS BRAVO","AVENIDA","MARIANO MATAMOROS NORTE","90",,,,,,"COLONIA","CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0145","007",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","25.46108137","-108.07909534","2013-07"
"6391073","25006464112001823000005590S4","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","BOULEVARD","Rolando Arjona Amábilis","BOULEVARD","NINGUNO","PRIVADA","MILENIUM","CALLE","Milenium","2629",,,,"0",,"COLONIA","DESARROLLO URBANO 3 RIOS",,,,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4882","008",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.79990897","-107.42740486","2010-07"
"6386925","25001464112000613000005590S1","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","CALLE","IGNACIO ALLENDE SUR","CALLE","HERMENEGILDO GALEANA","CALLE","MORELOS Y PAVON","CALLE","GUILLERMO PRIETO","100",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0277","013",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","25.79057323","-108.98991106","2013-07"
"6391075","25006464112001693000005590S1","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","CALLE","Conquistadores","BOULEVARD","IGUALAMO","CALLE","CONQUISTADORES","CALLE","COMETA","3922",,,,"0",,"COLONIA","PRADOS DE LA CONQUISTA",,,,"80058","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6499","038",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.81772473","-107.43997674","2010-07"
"6387155","25012464112001243000005590S3","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","CAMARON SABALO","AVENIDA","DEL MERO","CALLE","DEL ATÚN","AVENIDA","DEL PULPO","1493",,,,,,"COLONIA","SABALO COUNTRY CLUB",,,,"82100","25","SINALOA","012","Mazatlán","0001","Mazatlán","075A","020",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","23.25923236","-106.46271338","2014-12"
"6867429","25006464112003003000005590S1","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","Fray Marcos de Niza","CALLE","Federalismo","CALLE","Pedro de Tovar","AVENIDA","Diego Fernández de Proano","3861",,,,"0",,"COLONIA","SAN RAFAEL",,,,"80150","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3598","029",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.77311189","-107.43681822","2019-04"
"6386927","25001464112000623000005590S0","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","BOULEVARD","CANUTO IBARRA SUR","CALLE","INGENIO MOCHIS","CALLE","INGENIO EL DORADO","CALLE","SIN NOMBRE","583",,,,,,"FRACCIONAMIENTO","JARDINES DEL SOL",,,,"81220","25","SINALOA","001","Ahome","0001","Los Mochis","0309","032",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","25.79458449","-109.00875517","2013-07"
"6386999","25006464112001883000005590S8","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","Patria","PRIVADA","MISIÓN DE SAN JORGE","CALLE","PRIVADA DE LAS MISIONES","AVENIDA","Villa de Pánuco","4750",,,,"0",,"COLONIA","NUEVA GALICIA",,,,"80296","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","5471","032",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.76421926","-107.37104014","2013-07"
"6345289","25012464112001053000005590S6","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","BICENTENARIO JUÁREZ","CALLE","TOMA DE AGUA PRIETA","CALLE","CORONEL TRILLO","CALLE","CDA. ANTONIO VILLAREAL","2300",,,,,,"COLONIA","FRANCISCO VILLA",,,,"82127","25","SINALOA","012","Mazatlán","0001","Mazatlán","3415","021",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","23.25867021","-106.42707154","2011-03"
"6883089","25006464112002773000005590S0","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","CALZADA","DEL ECUADOR NORTE","CALLE","SAN PROSPERO","BOULEVARD","BOULEVAR SANTA FE","CALLE","SANTA INES","2771",,,,,,"COLONIA","BOSQUES ENCINOS",,,,"80029","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6145","011",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.846556","-107.42719562","2019-04"
"6387133","25011464112000273000005590S3","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","Ignacio Zaragoza","CALLE","Emiliano Zapata","CALLE","Cuauhtémoc","AVENIDA","0","403",,,,"0",,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1356","015",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","25.56363215","-108.46170586","2014-12"
"6782087","25006464112002662001005590S5","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","CALZADA","BOULEVARD DE LAS AMÉRICAS","CALZADA","PLATÓN","CALLE","ANTONIO CASTRO LEAL","CALLE","PROFESORA GUADALUPE ROJO VIUDA DE ALVARADO","3045",,,,,,"COLONIA","VILLA UNIVERSIDAD",,,,"80010","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0038","011",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","24.83550362","-107.38686263","2017-03"
"6389912","25012464112001093000005590S2","FARMACIAS GUADALAJARA","FARMACIA GUADALAJARA SA DE CV","464112","Farmacias con minisúper","11 a 30 personas","AVENIDA","Ejército Mexicano","CALLE","Trópico de Cáncer","CALLE","Río Tamazula","CALLE","Río Humaya","1200",,,,"0",,"COLONIA","BRISAS DEL MAR",,,,"82014","25","SINALOA","012","Mazatlán","0001","Mazatlán","1480","006",,,"WWW.FARMACIASGUADALAJARA.COM.MX","Fijo","23.22469022","-106.42008143","2010-07"
