"ID","Clee","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"8048036","25009465215000071000000000U5","TENIS CASTRO",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","22 DE DICIEMBRE","AVENIDA","GABRIEL LEYVA SOLANO","CALLE","5 DE MAYO",,"SN",,,,"SN","COLONIA","CENTRO",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","003A","022",,,,"Fijo","22.83474877","-105.77810297","2019-11"
"3779551","25006465215000901000000000U9","TENIS EL CAMPEÓN",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","GENERAL JUAN CARRASCO","CALLE","MARIANO ESCOBEDO","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","ÁLVARO OBREGÓN","268",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","030","6677156902",,,"Fijo","24.80694343","-107.39548103","2010-07"
"3838389","25015465215000171000000000S0","TENIS FIRULAIS",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","MARIANO ESCOBEDO","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","22 DE DICIEMBRE","CALLEJON","CONCORDIA","244",,,,,,"COLONIA","ZONA CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0130","013","6731141618","TENIS_FIRULAIS@HOTMAIL.COM",,"Fijo","25.46088263","-108.08402261","2010-07"
"3839576","25015463310000081010000000M2","TENIS FIRULAIS",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","AVENIDA","MARIANO ESCOBEDO","CALLEJON","BADIRAGUATO","BOULEVARD","GENERAL ANTONIO ROSALES","420",,,,,,"COLONIA","ZONA CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0198","009",,,,"Fijo","25.45969522","-108.08509007","2010-07"
"8243999","25015463310000461000000000S6","TENIS FIRULAIS",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","MARIANO ESCOBEDO","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","BOULEVARD","GENERAL ANTONIO ROSALES","CALLEJON","BADIRAGUATO","423",,,,,,"COLONIA","CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0198","009","7329133",,,"Fijo","25.45949189","-108.08500069","2019-11"
"9054469","25006465215001231000000000U0","TENIS JUNIOR",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","BOULEVARD","MANUEL J. CLOUTHIER","CALLE","CERRO DE LAS CUMBRES","PROLONGACION","NICOLAS BRAVO","CALLE","SIERRA MADRE DEL CARMEN","0","SN",,,"0",,"COLONIA","CAÑADAS",,,,"80178","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0381","022",,,,"Fijo","24.77767527","-107.40816245","2019-11"
"8510945","25006465215000981000000000U1","TENIS JUNIOR",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","BOULEVARD","JESUS KUMATE RODRIGUEZ","BOULEVARD","EMILIANO ZAPATA","CALLE","ÁLVAR NUÑEZ CABEZA DE VACA","CALLE","DIEGO HURTADO DE MENDOZA",,"SN",,,,,"COLONIA","SAN RAFAEL",,,,"80150","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3583","021",,,,"Fijo","24.7764387","-107.44520961","2019-11"
"8911004","25017465215000021000000000U3","TENIS KING",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","BOULEVARD","ÁNGEL FLORES","AVENIDA","GABRIEL LEYVA","CALLE","EMILIANO ZAPATA","0","SN",,,"0",,"LOCALIDAD","ESTACION NARANJO",,,,"81980","25","SINALOA","017","Sinaloa","0495","Estación Naranjo","1190","010","6871650228",,,"Fijo","25.80294159","-108.47826595","2019-11"
"8262830","25006465215001071000000000U0","TENIS NIKE",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","INDEPENDENCIA","AVENIDA","SEXTA","AVENIDA","VERACRUZ","CALLE","DOCEAVA","0","SN",,,"0",,"COLONIA","COSTA RICA",,,,"80430","25","SINALOA","006","Culiacán","0312","Costa Rica","049A","026",,,,"Fijo","24.59078989","-107.39285869","2019-11"
"3844300","25018463310000241000000000U6","TENIS ONDAS SHOW",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","AVENIDA","ÁNGEL FLORES","AVENIDA","LICENCIADO BENITO JUAREZ","CALLE","JOSÉ MARÍA MORELOS Y PAVÓN",,"SN",,,,,"COLONIA","NAVOLATO CENTRO",,,,"80320","25","SINALOA","018","Navolato","0001","Navolato","0804","030","6721111506",,,"Fijo","24.76812691","-107.69801307","2010-07"
"3803153","25011465215000131000000000U3","TENIS ONE",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","IGNACIO ZARAGOZA","CALLE","EMILIANO ZAPATA","CALLE","GENERAL GABRIEL LEYVA SOLANO","AVENIDA","FRANCISCO I. MADERO","343",,,,,"343","COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1356","016",,,,"Fijo","25.56502566","-108.46232839","2014-12"
"3796608","25001465215000291000000000S6","TENIS ONE",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","GRAL IGNACIO ZARAGOZA","AVENIDA","CUAUHTEMOC","AVENIDA","TENOCHTITLAN","AVENIDA","GRAL GABRIEL LEYVA SOLANO",,"SN",,,,,"COLONIA","MARGARITA",,,,"81280","25","SINALOA","001","Ahome","0001","Los Mochis","0347","017",,,,"Fijo","25.7860904","-108.99597354","2014-12"
"3776013","25001463310000671010000000M0","TENIS ONE",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","GENERAL ALVARO OBREGON","CALLE","GUILLERMO PRIETO","CALLE","GENERAL IGNACIO ZARAGOZA","CALLEJON","AGUSTÍN MELGAR","17","B",,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0313","018",,,,"Fijo","25.78757562","-108.99423271","2010-07"
"8418040","25006465215001201000000000M3","TENIS PANAM",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","MARIANO ESCOBEDO","AVENIDA","JOSE MARIA MORELOS Y PAVON","AVENIDA","DONATO GUERRA","CALLE","CRISTÓBAL COLÓN","306","A",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","002",,"PANAMCLN@GMAIL.COM",,"Fijo","24.80627538","-107.39828535","2019-11"
"3797944","25001465215000391000000000M4","TENIS PLANET",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","BOULEVARD","CENTENARIO","CALLE","GABRIEL LEYVA SOLANO","BOULEVARD","ANTONIO ROSALES","CALLE","AZUCARERA","705",,"CENTRO Y PLAZA COMERCIAL","PISO 1",,,"COLONIA","LAS MARGARITAS","CENTRO Y PLAZA COMERCIAL","SORIANA CENTENARIO","35","81270","25","SINALOA","001","Ahome","0001","Los Mochis","0417","015",,,,"Fijo","25.78367336","-109.0042558","2014-12"
"9214326","25006465215001271000000000U6","TENIS PLANET",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","GENERAL JUAN CARRASCO","AVENIDA","GENERAL DOMINGO RUBI","CALLE","MIGUEL HIDALGO Y COSTILLA","165","A",,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","021",,,,"Fijo","24.8073198","-107.39596701","2019-11"
"8244260","25011463310001161000000000S0","TENIS PLANET",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","GENERAL ALVARO OBREGON","AVENIDA","IGNACIO ZARAGOZA","AVENIDA","JUAN CARRASCO","CALLE","CORREGIDORA","32","B",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1360","026",,,,"Fijo","25.56029999","-108.46094156","2019-11"
"3773671","25001465215000301000000000U3","TENIS PLANNET",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","INDEPENDENCIA","PROLONGACION","VERACRUZ","PRIVADA","14","AVENIDA","13",,"SN","CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","21",,"COLONIA","RUBEN JARAMILLO","CENTRO Y PLAZA COMERCIAL","PLAZA SORIANA INDEPENDENCIA","21","81230","25","SINALOA","001","Ahome","0001","Los Mochis","1260","031","6981167695",,,"Fijo","25.80158","-109.01470749","2010-07"
"3786130","25011463310000011010000000U8","TENIS RAFA",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","RAMON CORONA","CALLE","INDEPENDENCIA","CALLE","CRISTOBAL COLON","AVENIDA","BENITO JUÁREZ","0","SN",,,"0",,"PUEBLO","GABRIEL LEYVA SOLANO",,,,"81122","25","SINALOA","011","Guasave","0132","Gabriel Leyva Solano (Benito Juárez)","0682","007",,,,"Fijo","25.66523693","-108.63849706","2010-07"
"3827122","25012465215000761000000000M5","TENIS REGGAETON",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","ALAMOS","CALLE","TAMARINDO","CALLE","MANGOS","CALLE","MANGOS","7879","A",,,,,"FRACCIONAMIENTO","FORESTA",,,,"82198","25","SINALOA","012","Mazatlán","0001","Mazatlán","3133","034",,,,"Fijo","23.25816488","-106.38056151","2014-12"
"3831329","25012465215000411000000000U7","TENIS RINCON",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","TENIENTE JOSE AZUETA","CALLE","MIRAMAR","CALLE","GASTELUM","CALLE","AQUILES SERDÁN","2801",,,,,,"CIUDAD","CENTRO",,,,"82000","25","SINALOA","012","Mazatlán","0001","Mazatlán","0321","013",,,,"Fijo","23.21002538","-106.420964","2014-12"
"7203584","25001465215000641000000000U2","TENIS ROCKET",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","INDEPENDENCIA","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","GABRIEL LEYVA SOLANO","CALLEJON","GUADALUPE VICTORIA","346",,,,"0",,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0262","016",,,,"Fijo","25.78988808","-108.99385858","2019-11"
"8244147","25011465215000161000000000S0","TENIS ROCKET",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","CORREGIDORA","AVENIDA","JUAN CARRASCO","AVENIDA","IGNACIO ZARAGOZA","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE",,"SN",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1360","025","6878717721",,,"Fijo","25.56133029","-108.4615269","2019-11"
"6452898","25001465215000222000000000U1","TENIS SHOP",,"465215","Comercio al por menor de artículos y aparatos deportivos","6 a 10 personas","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","GABRIEL LEYVA SOLANO","CALLEJON","JUAN DE LA BARRERA","336",,,,,,"COLONIA","CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0313","015",,,,"Fijo","25.7890646","-108.99469841","2010-07"
"3785146","25006463310000561000000000U2","TENIS SHOW","GRUPO TENIS SHOW SA DE CV","465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","PROLONGACION","ALVARO OBREGON","AVENIDA","MEXICO 68","CALLE","BAHIA DE CEUTA","AVENIDA","CERRO DE LAS CUMBRES",,"SN",,,"22","G","COLONIA","MONTEBELLO",,,,"80227","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1892","001","6677154080",,,"Fijo","24.77928242","-107.39334296","2010-07"
"8244700","25013463310000101000000000U3","TENIS SPORT",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","REFORMA","CALLE","CENTRAL","CALLE","GENERAL ÁNGEL FLORES","CALLE","GENERAL FRANCISCO I. MADERO",,"SN",,,,,"COLONIA","PERICOS",,,,"80950","25","SINALOA","013","Mocorito","0235","Pericos","0742","002","6671218300",,,"Fijo","25.08144661","-107.69905223","2019-11"
"8243541","25001465215000541000000000U4","TENNIS",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","GENERAL IGNACIO ZARAGOZA","CALLE","GABRIEL LEYVA SOLANO","CALLEJON","JUAN DE LA BARRERA","384",,,,,,"COLONIA","LOS MOCHIS CENTRO",,,,"81200","25","SINALOA","001","Ahome","0001","Los Mochis","0313","015",,,,"Fijo","25.78915858","-108.99486562","2019-11"
"7296033","25011465215000251000000000U9","TENNIS ALIZHE",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","JUAN CARRASCO","CALLE","GENERAL ÁLVARO OBREGON","CALLE","CORREGIDORA","AVENIDA","VICENTE GUERRERO","29",,,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1360","010","6734724745",,,"Fijo","25.56073807","-108.46193046","2019-11"
"8858804","25011463310001231000000000U1","TENNIS BAGU",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","BOULEVARD","DIEGO MARTINEZ","BOULEVARD","FRANCISCO RIVERA ROJO","CALLE","GENERAL PABLO MACIAS VALENZUELA","AVENIDA","DIEGO GUZMÁN","150",,,,"0",,"LOCALIDAD","ADOLFO RUIZ CORTINES",,,,"81121","25","SINALOA","011","Guasave","0035","Adolfo Ruiz Cortines","0199","038",,,,"Fijo","25.70516624","-108.71892195","2019-11"
"7228881","25011463310001121000000000U4","TENNIS CECI",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","BOULEVARD","ADOLFO LOPEZ MATEOS","CALLE","ÁLVARO OBREGON","CALLE","VALENTIN GOMEZ FARIAS","PRIVADA","NINGUNO","0","SN",,,"0",,"LOCALIDAD","LIC. BENITO JUAREZ",,,,"81122","25","SINALOA","011","Guasave","0132","Gabriel Leyva Solano (Benito Juárez)","1445","030","6681116521",,,"Fijo","25.66102082","-108.62146883","2019-11"
"7327692","25011465215000261000000000U8","TENNIS LIKE",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","CALLE","INDEPENDENCIA","AVENIDA","BENITO JUAREZ","AVENIDA","MIGUEL HIDALGO Y COSTILLA","CALLE","EMILIANO ZAPATA","0","SN",,,"0",,"PUEBLO","GABRIEL LEYVA SOLANO",,,,"81122","25","SINALOA","011","Guasave","0132","Gabriel Leyva Solano (Benito Juárez)","0682","001",,,,"Fijo","25.66414694","-108.63816716","2019-11"
"9104889","25015465215000201000000000S5","TENNIS PLANET","TENNIS PLANET SA DE CV","465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","MARIANO ESCOBEDO","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","BOULEVARD","GENERAL ANTONIO ROSALES","CALLEJON","BADIRAGUATO","467",,,,,,"COLONIA","CENTRO",,,,"81400","25","SINALOA","015","Salvador Alvarado","0001","Guamúchil","0198","009",,,,"Fijo","25.45910898","-108.08522402","2019-11"
"8244707","25011465215000191000000000U7","TENNIS ROCKET",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","ALVAR NUÑEZ CABEZA DE VACA","BOULEVARD","FRANCISCO RIVERA ROJO","CALLE","GENERAL PABLO MACIAS VALENZUELA","AVENIDA","ÁLVAR NÚÑEZ CABEZA DE VACA",,"SN",,,,,"LOCALIDAD","ADOLFO RUIZ CORTINES",,,,"81121","25","SINALOA","011","Guasave","0035","Adolfo Ruiz Cortines","0199","025",,"ROCKET.CORTINES@GMAIL.COM",,"Fijo","25.70557864","-108.72079971","2019-11"
"3833804","25009465912000171000000000U5","TENTACIONES",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","FRANCISCO PEREZ","AVENIDA","22 DE DICIEMBRE","AVENIDA","GABRIEL LEYVA SOLANO","CALLE","CENTENARIO",,"SN",,,,,"COLONIA","CENTRO",,,,"82400","25","SINALOA","009","Escuinapa","0001","Escuinapa de Hidalgo","003A","024",,,,"Fijo","22.83198204","-105.77747278","2014-12"
"9307012","25006465919001361000000000U2","TEOFILO","TEOFILO ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","BOULEVARD","ALFONSO ZARAGOZA MAYTORENA","CALLE","TOPACIO","BOULEVARD","ENRIQUE FELIX CASTRO","PRIVADA","ZAFIRO",,"SN",,"PISO 5",,,"AMPLIACION","3 RIOS","EDIFICIO COMERCIAL Y DE SERVICIOS","CORPORATIVO 120",,"80020","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","1572","067",,,,"Fijo","24.82384325","-107.40388799","2020-11"
"9293188","25006465919001191000000000U3","TERESITA TECA","TERESITA TECA ","465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","CALLE","C. CONSTITUYENTE ALBERTO TERRONES BENITEZ","AVENIDA","AV. CONSTITUYENTE SEBASTIAN ALLENDE","AVENIDA","AV. CONSTITUYENTE JOSE NATIVIDAD MACIAS","CALLE","C. CONSTITUYENTE JULIÁN ADAME",,"SN",,,,,"COLONIA","AQUILES SERDAN",,,,"80190","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3812","020",,,,"Fijo","24.7663097","-107.4143056","2020-11"
"9053084","25001465912001441000000000U8","TERNURITAS",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","ROMA","AVENIDA","MONACO","BOULEVARD","ALAMEDA","BOULEVARD","ALAMEDA","2878",,,,,,"FRACCIONAMIENTO","CEDROS",,,,"81234","25","SINALOA","001","Ahome","0001","Los Mochis","2822","009","6681519663",,,"Fijo","25.79721887","-109.03037218","2019-11"
"9326857","25006465111003871000022418S2","TERRAMAR BRANDS","TERRAMAR BRANDS S DE RL DE CV","465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","AVENIDA DE LOS INSURGENTES",,"GENERAL FRANCISCO VILLA",,"RAMÓN F. ITURBE",,"LÁZARO CÁRDENAS","346",,,,"0",,"COLONIA","CENTRO",,,,,"25","SINALOA","006","Culiacán","0001","Culiacán Rosales","4581","027",,"ACEBALLOS@TERRAMARBRANDS.COM","WWW.TERRAMARBRANDS.COM","Fijo","24.80290005","-107.40535283","2020-11"
"6739998","25001465111000821000022418S1","TERRAMAR BRANDS S DE RL DE CCV","TERRAMAR BRANDS S DE RL DE CV","465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","SERAPIO RENDÓN",,,,,,,"308",,,,"0",,"COLONIA","CENTRO",,,,,"25","SINALOA","001","Ahome","0001","Los Mochis","021A","021",,"ACEBALLOS@TERRAMARBRANDS","WWW.TERRAMARBRANDS.COM","Fijo","25.79541737","-108.99043648","2016-10"
"3809448","25006465311005921000000000U9","TERRANOVA PAPELERIA Y REGALOS",,"465311","Comercio al por menor de artículos de papelería","0 a 5 personas","BOULEVARD","BOULEVARD DE LAS TORRES","CALLE","REAL","CALLE","NINGUNO","OTRO (ESPECIFIQUE)","BARDA","6666","E",,,"4",,"ZONA COMERCIAL","PLAZA TERRENOVA",,,,"80145","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","6925","031","6672833820","PAPELERIA_TERRANOVA@HOTMAIL.COM",,"Fijo","24.76370167","-107.45483189","2014-12"
"8049711","25006465111003211000000000S1","THE BODY SHOP",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","BOULEVARD","DIEGO VALADES RIOS","AVENIDA","TEOFILO NORIS","AVENIDA","ÁLVARO OBREGON","CALLE","NINGUNO","1676",,,,,,"COLONIA","DESARROLLO URBANO TRES RIOS",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","0108","058","6677134646","CONTABILIDAD@GRUPOMARA.MX",,"Fijo","24.81600251","-107.40060739","2019-11"
"8814235","25006465111002751000000000U7","THE GLAM FACTOR",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ","AVENIDA","DONATO GUERRA","AVENIDA","VICENTE RIVA PALACIO","CALLE","MARIANO ESCOBEDO","470",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","004","6672136723",,,"Fijo","24.80688034","-107.40068331","2019-11"
"3854317","25012465915000341000000000U1","THE PALM GIFT SHOP",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","RODOLFO T. LOAIZA","CALLE","BOCA DEL MAR","CALLEJON","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","408",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","7","B","FRACCIONAMIENTO","ZONA DORADA","CENTRO Y PLAZA COMERCIAL","PASAJE LAS CABAÑAS","7B","82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1457","031",,,,"Fijo","23.24259729","-106.45263257","2010-07"
"3854326","25012465112000341000000000S5","THE SILVER GALLERY",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","AVENIDA","RODOLFO T. LOAIZA","CALLE","BOCA DEL MAR","CALLEJON","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","408",,"CENTRO Y PLAZA COMERCIAL","PLANTA BAJA","4","A","FRACCIONAMIENTO","EXLAGUNA LAS GAVIOTAS","CENTRO Y PLAZA COMERCIAL","PASAJE LAS CABAÑAS","4A","82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","1457","031","6699163918","CARI840218@OUTLOOK.COM",,"Fijo","23.24259729","-106.45263257","2010-07"
"7360659","25006465919000631000000000U9","THE VAPE SHOP",,"465919","Comercio al por menor de otros artículos de uso personal","0 a 5 personas","BOULEVARD","DOCTOR MANUEL ROMERO","AVENIDA","FRANCISCO MARQUEZ","CALLE","AGUSTIN MELGAR","CALLE","DOCTOR RAMÓN PONCE DE LEÓN","55",,,,,,"COLONIA","CHAPULTEPEC",,,,"80040","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3352","023","6674514141",,,"Fijo","24.81680401","-107.39303751","2019-11"
"8911352","25011465111000591000000000U9","THOU BRODERS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","AVENIDA","IGNACIO ZARAGOZA","CALLE","DOCTOR LUIS GONZAGA DE LA TORRE","CALLE","CUAUHTEMOC","AVENIDA","JUAN CARRASCO",,"SN",,,,,"COLONIA","CENTRO",,,,"81000","25","SINALOA","011","Guasave","0001","Guasave","1360","024","6871800283",,,"Semifijo","25.56280343","-108.46153272","2019-11"
"3853940","25012465912001521000000000U4","THREE PEARLS",,"465112","Comercio al por menor de artículos de joyería y relojes","0 a 5 personas","CALZADA","CAMARON SABALO","AVENIDA","ALBATROS","CALLE","IBIS","CALLE","RÍO NILO","0","SN",,,"13",,"FRACCIONAMIENTO","EL DORADO",,,,"82110","25","SINALOA","012","Mazatlán","0001","Mazatlán","2506","007",,,,"Fijo","23.24712878","-106.45391861","2010-07"
"8829127","25006465111003271000000000U5","TIA PELUCAS",,"465111","Comercio al por menor de artículos de perfumería y cosméticos","0 a 5 personas","CALLE","CRISTOBAL COLON","AVENIDA","ÁLVARO OBREGON","AVENIDA","GENERAL JUAN CARRASCO","BOULEVARD","FRANCISCO I. MADERO","62",,,,,,"COLONIA","CENTRO",,,,"80000","25","SINALOA","006","Culiacán","0001","Culiacán Rosales","3386","032",,,,"Fijo","24.80549346","-107.39508308","2019-11"
"8911542","25013465212000041000000000U7","TIANGUIS ANSELMO",,"465212","Comercio al por menor de juguetes","0 a 5 personas","CALLE","GENERAL FRANCISCO I. MADERO","CALLE","CENTRAL","CALLE","GENERAL ÁNGEL FLORES","AVENIDA","REFORMA",,"SN",,,,,"COLONIA","CENTRO",,,,"80950","25","SINALOA","013","Mocorito","0235","Pericos","0742","002","6737381317",,,"Fijo","25.08158827","-107.69815295","2019-11"
"7928410","25012465915001141000000000U4","TIANGUIS DE ARTESANIAS Y ROPA",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","AVENIDA DEL MAR","CALZADA","CAMARON SABALO","PRIVADA","NINGUNO","AVENIDA","REFORMA",,"SN","TIANGUIS, BAZAR O PULGA","PLANTA BAJA",,,"FRACCIONAMIENTO","FLAMINGOS","TIANGUIS, BAZAR O PULGA","TIANGUIS JACARANDAS","SN","82126","25","SINALOA","012","Mazatlán","0001","Mazatlán","1870","020",,,,"Fijo","23.23785208","-106.4434122","2019-11"
"3827513","25012465912003551010000000U9","TIANGUIS DE ROPA DE PLAYA",,"465215","Comercio al por menor de artículos y aparatos deportivos","0 a 5 personas","AVENIDA","AVENIDA DEL MAR","CALZADA","CAMARON SABALO","PRIVADA","NINGUNO","AVENIDA","REFORMA",,"SN","TIANGUIS, BAZAR O PULGA","PLANTA BAJA",,,"FRACCIONAMIENTO","FLAMINGOS","TIANGUIS, BAZAR O PULGA","TIANGUIS JACARANDAS","SN","82126","25","SINALOA","012","Mazatlán","0001","Mazatlán","1870","020",,,,"Semifijo","23.23785208","-106.4434122","2014-12"
"7928407","25012465915001111000000000U7","TIANGUIS DE SOUVENIRS",,"465915","Comercio al por menor en tiendas de artesanías","0 a 5 personas","AVENIDA","AVENIDA DEL MAR","CALZADA","CAMARON SABALO","PRIVADA","NINGUNO","AVENIDA","REFORMA",,"SN","TIANGUIS, BAZAR O PULGA","PLANTA BAJA",,,"FRACCIONAMIENTO","FLAMINGOS","TIANGUIS, BAZAR O PULGA","TIANGUIS JACARANDAS","SN","82126","25","SINALOA","012","Mazatlán","0001","Mazatlán","1870","020",,,,"Fijo","23.23785208","-106.4434122","2019-11"
"8911250","25002465912000191000000000U8","TIANGUIS DEL CENTRO",,"465912","Comercio al por menor de regalos","0 a 5 personas","CALLE","16 DE SEPTIEMBRE","AVENIDA","CONSTITUCION","AVENIDA","GABRIEL LEYVA SOLANO","CALLE","22 DE DICIEMBRE","37",,,,,,"COLONIA","ANGOSTURA CENTRO",,,,"81600","25","SINALOA","002","Angostura","0001","Angostura","040A","024",,,,"Fijo","25.36496592","-108.15998427","2019-11"
